primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
afghor1,[],"['call', 'male']",-6.7849,33.7788,Lophoceros nasutus,African Gray Hornbill,Thibaut Chansac,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/200734,afghor1/XC200734.ogg
blnmou1,[],[''],-2.9858,37.5975,Urocolius macrourus,Blue-naped Mousebird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/718348,blnmou1/XC718348.ogg
mabeat1,[],"['call', 'flight call']",-26.2374,32.8682,Merops superciliosus,Madagascar Bee-eater,Niall Perrins,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/201464,mabeat1/XC201464.ogg
categr,[],['call'],41.5786,0.5976,Bubulcus ibis,Cattle Egret,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/514784,categr/XC514784.ogg
dutdov1,[],['song'],-0.3558,36.844,Streptopelia lugens,Dusky Turtle-Dove,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/196107,dutdov1/XC196107.ogg
refcro1,[],['song'],-3.3823,35.6283,Sylvietta whytii,Red-faced Crombec,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/440410,refcro1/XC440410.ogg
slbgre1,[],['song'],-0.636,34.117,Stelgidillas gracilirostris,Slender-billed Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/301228,slbgre1/XC301228.ogg
refbar2,[],[''],-1.8495,36.8708,Tricholaema diademata,Red-fronted Barbet,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/753432,refbar2/XC753432.ogg
whbwea1,[],['call'],-2.7226,37.3809,Dinemellia dinemelli,White-headed Buffalo-Weaver,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/374065,whbwea1/XC374065.ogg
subbus1,[],"['life stage uncertain', 'sex uncertain', 'song']",8.9124,40.0806,Telophorus sulfureopectus,Sulphur-breasted Bushshrike,Aladdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/506934,subbus1/XC506934.ogg
rebfir2,[],['call'],-1.3677,36.7396,Lagonosticta senegala,Red-billed Firefinch,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/205399,rebfir2/XC205399.ogg
yeccan1,[],['call'],-2.9334,37.4626,Serinus flavivertex,Yellow-crowned Canary,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/432652,yeccan1/XC432652.ogg
sobfly1,[],"['adult', 'call', 'song']",-2.9858,37.5975,Melaenornis pammelaina,Southern Black-Flycatcher,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/577168,sobfly1/XC577168.ogg
reftin1,['combul2'],"['adult', 'song']",-6.7832,39.2033,Pogoniulus pusillus,Red-fronted Tinkerbird,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/503713,reftin1/XC503713.ogg
bawhor2,[],['call'],0.226,34.8846,Bycanistes subcylindricus,Black-and-white-casqued Hornbill,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/344771,bawhor2/XC344771.ogg
reccuc1,[],['song'],0.8233,30.09,Cuculus solitarius,Red-chested Cuckoo,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/282696,reccuc1/XC282696.ogg
wfbeat1,[],"['adult', 'call']",-26.8616,26.4838,Merops bullockoides,White-fronted Bee-eater,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/651032,wfbeat1/XC651032.ogg
gobsta5,[],['call'],0.6003,37.5767,Lamprotornis regius,Golden-breasted Starling,Simon Carter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/263776,gobsta5/XC263776.ogg
purgre2,[],"['call', 'life stage uncertain', 'sex uncertain']",-2.8169,34.9896,Granatina ianthinogaster,Purple Grenadier,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/599697,purgre2/XC599697.ogg
lessts1,[],['call'],-32.4094,26.0996,Cecropis abyssinica,Lesser Striped Swallow,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/389955,lessts1/XC389955.ogg
blfbus1,[],['call'],-6.9619,36.5882,Telophorus nigrifrons,Black-fronted Bushshrike,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/515225,blfbus1/XC515225.ogg
rostur1,"['bswdov1', 'gycwar3']",['call'],-0.6254,34.351,Musophaga rossae,Ross's Turaco,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/396133,rostur1/XC396133.ogg
bltbar1,[],['call'],-1.5765,36.6316,Tricholaema melanocephala,Black-throated Barbet,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/345086,bltbar1/XC345086.ogg
gyhbus1,[],['song'],-2.9843,38.0208,Malaconotus blanchoti,Gray-headed Bushshrike,Richard Dunn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/178873,gyhbus1/XC178873.ogg
bkctch1,['rindov'],"['duet', 'song']",-33.3955,26.9431,Tchagra senegalus,Black-crowned Tchagra,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/669621,bkctch1/XC669621.ogg
categr,[],['call'],-33.6022,26.8903,Bubulcus ibis,Cattle Egret,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/329275,categr/XC329275.ogg
chibat1,[],"['call', 'female', 'male']",-6.7849,33.7788,Batis molitor,Chinspot Batis,Thibaut Chansac,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/201194,chibat1/XC201194.ogg
spepig1,[],['song'],-28.8865,24.8353,Columba guinea,Speckled Pigeon,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/126281,spepig1/XC126281.ogg
gyhspa1,[],['call'],8.7695,-3.7907,Passer griseus,Northern Gray-headed Sparrow,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/402299,gyhspa1/XC402299.ogg
whbwea1,['rindov'],['call'],9.516,44.128,Dinemellia dinemelli,White-headed Buffalo-Weaver,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/172805,whbwea1/XC172805.ogg
vimwea1,"['combul2', 'gyhspa1']","['male', 'song']",14.8294,-17.2303,Ploceus vitellinus,Vitelline Masked-Weaver,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/267977,vimwea1/XC267977.ogg
rerswa1,[],['song'],24.283,113.3437,Cecropis daurica,Red-rumped Swallow,Qin Huang,Creative Commons Attribution-ShareAlike 4.0,4.0,https://www.xeno-canto.org/307163,rerswa1/XC307163.ogg
wbrcha2,[],['song'],-15.1551,28.4972,Cossypha heuglini,White-browed Robin-Chat,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,https://www.xeno-canto.org/113070,wbrcha2/XC113070.ogg
didcuc1,[],[''],-0.9873,29.6138,Chrysococcyx caprius,Dideric Cuckoo,András Schmidt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/700644,didcuc1/XC700644.ogg
sincis1,"['reccor', 'tafpri1']",['song'],13.8362,-16.3851,Cisticola cantans,Singing Cisticola,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/376198,sincis1/XC376198.ogg
gargan,[],"['female', 'male', 'nocturnal flight call', 'wing-beats']",36.0113,14.3323,Spatula querquedula,Garganey,Nicholas Galea,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/535718,gargan/XC535718.ogg
whcpri2,['bswdov1'],"['adult', 'duet', 'female', 'male']",-1.032,31.573,Schistolais leucopogon,White-chinned Prinia,Abdulrahman Adam,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/666260,whcpri2/XC666260.ogg
gyhbus1,[],['song'],-28.8929,31.4494,Malaconotus blanchoti,Gray-headed Bushshrike,Raphaël Nussbaumer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/460521,gyhbus1/XC460521.ogg
bswdov1,[],['song'],-4.335,15.246,Turtur afer,Blue-spotted Wood-Dove,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/302342,bswdov1/XC302342.ogg
mouwag1,[],[''],-6.076558,37.559272,Motacilla clara,Mountain Wagtail,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://xeno-canto.org/704885,mouwag1/XC704885.ogg
bltapa1,[],['song'],0.0697,35.6089,Apalis jacksoni,Black-throated Apalis,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/552197,bltapa1/XC552197.ogg
sichor1,[],['call'],-1.2639,36.7684,Bycanistes brevis,Silvery-cheeked Hornbill,Anne Ndung'u,Creative Commons Attribution-ShareAlike 4.0,3.0,https://www.xeno-canto.org/372269,sichor1/XC372269.ogg
chucis1,[],['call'],1.0343,34.8452,Cisticola chubbi,Chubb's Cisticola,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/396444,chucis1/XC396444.ogg
beasun2,['afmdov1'],['call'],14.1502,-16.627,Cinnyris pulchellus,Beautiful Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/298153,beasun2/XC298153.ogg
rerswa1,[],"['call', 'juvenile']",,,Cecropis daurica,Red-rumped Swallow,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/191537,rerswa1/XC191537.ogg
blnwea1,"['combul2', 'reedov1']",['call'],12.5066,-16.4162,Ploceus nigricollis,Black-necked Weaver,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/453210,blnwea1/XC453210.ogg
butapa1,[],"['adult', 'call', 'male']",2.9854,16.2325,Apalis rufogularis,Buff-throated Apalis,Rod Cassidy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/627211,butapa1/XC627211.ogg
wbgbir1,[],"['call', 'female', 'male']",7.5911,38.6918,Corythaixoides leucogaster,White-bellied Go-away-bird,Jacek Betleja,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/294219,wbgbir1/XC294219.ogg
vimwea1,[],['call'],2.2662,31.5595,Ploceus vitellinus,Vitelline Masked-Weaver,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/288749,vimwea1/XC288749.ogg
afpwag1,[],['song'],-33.2546,26.9795,Motacilla aguimp,African Pied Wagtail,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/469707,afpwag1/XC469707.ogg
ratcis1,['blnmou1'],['song'],-3.4209,37.0804,Cisticola chiniana,Rattling Cisticola,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/419993,ratcis1/XC419993.ogg
afrgos1,"['abhori1', 'somgre1']",['flight call'],-33.5779,26.6606,Accipiter tachiro,African Goshawk,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/660394,afrgos1/XC660394.ogg
blfbus1,[],['call'],-8.4935,35.9031,Telophorus nigrifrons,Black-fronted Bushshrike,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/516837,blfbus1/XC516837.ogg
whbwhe3,[],['song'],-1.407,36.876,Zosterops flavilateralis,Pale White-eye,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/129133,whbwhe3/XC129133.ogg
mabeat1,[],['song'],-22.592,45.3907,Merops superciliosus,Madagascar Bee-eater,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/162368,mabeat1/XC162368.ogg
hartur1,[],['call'],-3.3494,36.6872,Tauraco hartlaubi,Hartlaub's Turaco,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/441956,hartur1/XC441956.ogg
egygoo,[],[''],47.5569,6.921,Alopochen aegyptiaca,Egyptian Goose,Manuelle François,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/696992,egygoo/XC696992.ogg
grccra1,[],[''],-2.9858,37.5975,Balearica regulorum,Gray Crowned-Crane,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/746035,grccra1/XC746035.ogg
rehwea1,[],"['adult', 'male', 'song']",-0.5636,34.1117,Anaplectes rubriceps,Red-headed Weaver,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/550064,rehwea1/XC550064.ogg
abhori1,[],"['male', 'song']",-30.7149,30.2708,Oriolus larvatus,African Black-headed Oriole,Gerard Gorman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/356234,abhori1/XC356234.ogg
augbuz1,['blaplo1'],"['call', 'juvenile']",-0.344,36.08,Buteo augur,Augur Buzzard,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/407043,augbuz1/XC407043.ogg
hartur1,[],['call'],0.1699,35.6735,Tauraco hartlaubi,Hartlaub's Turaco,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/537880,hartur1/XC537880.ogg
afecuc1,['rindov'],"['male', 'song']",-17.8796,25.8156,Chrysococcyx cupreus,African Emerald Cuckoo,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/125134,afecuc1/XC125134.ogg
yefcan,[],[''],-33.208,26.8613,Crithagra mozambica,Yellow-fronted Canary,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/731714,yefcan/XC731714.ogg
witswa1,['piecro1'],"['call', 'song']",12.5881,-16.2737,Hirundo smithii,Wire-tailed Swallow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/337855,witswa1/XC337855.ogg
gyhbus1,[],['call'],-4.0051,36.0252,Malaconotus blanchoti,Gray-headed Bushshrike,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/154947,gyhbus1/XC154947.ogg
joygre1,['yewgre1'],['song'],0.352,34.861,Chlorocichla laetissima,Joyful Greenbul,Scott Connop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/555858,joygre1/XC555858.ogg
carwoo1,[],"['juvenile', 'male', 'song']",-31.8663,26.8496,Chloropicus fuscescens,Cardinal Woodpecker,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/640598,carwoo1/XC640598.ogg
purgre2,[],"['adult', 'call', 'male']",-2.9965,37.6244,Granatina ianthinogaster,Purple Grenadier,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/635372,purgre2/XC635372.ogg
refwar2,[],['song'],9.2002,44.417,Prinia rufifrons,Red-fronted Prinia,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/172869,refwar2/XC172869.ogg
amesun2,"['reedov1', 'rindov']","['adult', 'call', 'male']",-26.8243,26.6517,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/550665,amesun2/XC550665.ogg
scrcha1,"['reedov1', 'yertin1']","['adult', 'male', 'song']",3.8891,11.5103,Cossypha niveicapilla,Snowy-crowned Robin-Chat,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/530140,scrcha1/XC530140.ogg
spfbar1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Tricholaema lacrymosa,Spot-flanked Barbet,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/607574,spfbar1/XC607574.ogg
rocmar2,[],['call'],-8.5004,35.9066,Ptyonoprogne fuligula,Rock Martin,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/517363,rocmar2/XC517363.ogg
grbcam1,[],['song'],-24.0058,31.7405,Camaroptera brachyura,Green-backed Camaroptera,Diego Caiafa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/195852,grbcam1/XC195852.ogg
sacibi2,[],"['adult', 'sex uncertain']",45.2906,8.3276,Threskiornis aethiopicus,African Sacred Ibis,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/661232,sacibi2/XC661232.ogg
rocmar2,[],['flight call'],7.4103,38.4255,Ptyonoprogne fuligula,Rock Martin,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/569615,rocmar2/XC569615.ogg
abethr1,[],['song'],,,Turdus tephronotus,African Bare-eyed Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/585802,abethr1/XC585802.ogg
gnbcam2,[],[''],0.2046,32.5836,Camaroptera brevicaudata,Gray-backed Camaroptera,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/195764,gnbcam2/XC195764.ogg
gnbcam2,[],[''],7.5501,38.6812,Camaroptera brevicaudata,Gray-backed Camaroptera,Guido O. Keijl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/294717,gnbcam2/XC294717.ogg
loceag1,[],"['call', 'female', 'male']",-33.3272,26.644,Lophaetus occipitalis,Long-crested Eagle,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/438654,loceag1/XC438654.ogg
rbsrob1,[],['song'],-32.2817,24.068,Cercotrichas leucophrys,Red-backed Scrub-Robin,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/267020,rbsrob1/XC267020.ogg
blakit1,['wlwwar'],['flight call'],56.1626,46.0829,Milvus migrans,Black Kite,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/495128,blakit1/XC495128.ogg
edcsun3,['chtapa3'],"['call', 'song']",-0.9244,36.6066,Cinnyris mediocris,Eastern Double-collared Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/434335,edcsun3/XC434335.ogg
brubru1,[],['song'],4.1737,38.2808,Nilaus afer,Brubru,Samuel Jones,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/140142,brubru1/XC140142.ogg
fotdro5,[],[''],0.2841,36.9102,Dicrurus adsimilis,Fork-tailed Drongo,Alexander Schlatmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/748248,fotdro5/XC748248.ogg
soucit1,[],"['adult', 'call', 'sex uncertain', 'song']",-2.9376,37.4763,Crithagra hyposticta,Southern Citril,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/627235,soucit1/XC627235.ogg
gryapa1,[],['song'],0.1699,35.6735,Apalis cinerea,Gray Apalis,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/537889,gryapa1/XC537889.ogg
crheag1,[],['call'],-33.5512,26.9035,Stephanoaetus coronatus,Crowned Eagle,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/194410,crheag1/XC194410.ogg
purgre2,[],['call'],-1.0272,37.2805,Granatina ianthinogaster,Purple Grenadier,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/205508,purgre2/XC205508.ogg
litwea1,[],['call'],14.4292,-16.0493,Ploceus luteolus,Little Weaver,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/372164,litwea1/XC372164.ogg
chespa1,[],"['adult', 'call', 'female', 'male', 'song']",-3.3991,36.2643,Passer eminibey,Chestnut Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/635368,chespa1/XC635368.ogg
brubru1,['egygoo'],"['adult', 'call', 'sex uncertain']",-24.0301,31.7345,Nilaus afer,Brubru,Niall Perrins,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/660165,brubru1/XC660165.ogg
sacibi2,[],['begging call'],-33.359,26.6199,Threskiornis aethiopicus,African Sacred Ibis,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/252633,sacibi2/XC252633.ogg
brobab1,[],[''],5.6359,-0.1797,Turdoides plebejus,Brown Babbler,David Robichaud,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/697050,brobab1/XC697050.ogg
scthon1,['grbcam1'],['song'],-3.4146,35.8311,Indicator variegatus,Scaly-throated Honeyguide,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/441621,scthon1/XC441621.ogg
litswi1,[],['song'],-12.8158,28.2237,Apus affinis,Little Swift,Bob Planque,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/153681,litswi1/XC153681.ogg
reccuc1,[],['song'],-15.477,28.4237,Cuculus solitarius,Red-chested Cuckoo,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/207739,reccuc1/XC207739.ogg
squher1,[],"['call', 'flight call', 'taking off']",43.6226,4.3362,Ardeola ralloides,Squacco Heron,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/381836,squher1/XC381836.ogg
broman1,"['blhgon1', 'helgui', 'wookin1']",['call'],,,Spermestes cucullata,Bronze Mannikin,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/116734,broman1/XC116734.ogg
somgre1,[],['song'],-33.7115,26.3607,Andropadus importunus,Sombre Greenbul,Christoph Groenewald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/188927,somgre1/XC188927.ogg
helgui,['laudov1'],['alarm call'],-25.1564,28.217,Numida meleagris,Helmeted Guineafowl,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/633187,helgui/XC633187.ogg
meypar1,[],['flight call'],-3.9113,35.9979,Poicephalus meyeri,Meyer's Parrot,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/424537,meypar1/XC424537.ogg
afbfly1,[],"['call', 'song']",-0.636,34.117,Elminia longicauda,African Blue Flycatcher,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/316010,afbfly1/XC316010.ogg
rocmar2,[],['call'],-8.4935,35.9031,Ptyonoprogne fuligula,Rock Martin,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/517246,rocmar2/XC517246.ogg
blhgon1,['reccor'],"['call', 'song']",4.8457,31.6199,Laniarius erythrogaster,Black-headed Gonolek,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/131986,blhgon1/XC131986.ogg
dutdov1,"['kerspa2', 'varsun2']",['song'],-1.229,36.79,Streptopelia lugens,Dusky Turtle-Dove,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/237297,dutdov1/XC237297.ogg
piekin1,[],"['adult', 'call', 'sex uncertain']",26.2876,72.9658,Ceryle rudis,Pied Kingfisher,PARAM MATHUR,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/562203,piekin1/XC562203.ogg
yewgre1,[],['call'],-1.3589,29.6187,Eurillas latirostris,Yellow-whiskered Greenbul,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/233084,yewgre1/XC233084.ogg
rbsrob1,"['hadibi1', 'helgui']","['adult', 'sex uncertain', 'song']",-26.773,26.6953,Cercotrichas leucophrys,Red-backed Scrub-Robin,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/683635,rbsrob1/XC683635.ogg
rostur1,[],['distress call'],-0.64,30.95,Musophaga rossae,Ross's Turaco,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/282066,rostur1/XC282066.ogg
gyhkin1,['wfbeat1'],"['adult', 'call']",-2.9858,37.5975,Halcyon leucocephala,Gray-headed Kingfisher,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/591629,gyhkin1/XC591629.ogg
blwlap1,[],"['alarm call', 'call', 'flight call']",0.0033,36.9454,Vanellus melanopterus,Black-winged Lapwing,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/239814,blwlap1/XC239814.ogg
blwlap1,[],['call'],-32.5918,27.4156,Vanellus melanopterus,Black-winged Lapwing,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/247684,blwlap1/XC247684.ogg
brctch1,"['eswdov1', 'ratcis1', 'reftin1']",['call'],-2.8145,37.4113,Tchagra australis,Brown-crowned Tchagra,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/397657,brctch1/XC397657.ogg
